,time,voltage
2640,1320.0,40.0
2641,1320.5,40.0
2642,1321.0,40.0
2643,1321.5,40.0
2644,1322.0,40.0
2645,1322.5,40.0
2646,1323.0,40.0
2647,1323.5,40.0
2648,1324.0,40.0
2649,1324.5,40.0
2650,1325.0,40.0
2651,1325.5,40.0
2652,1326.0,40.0
2653,1326.5,40.0
2654,1327.0,40.0
2655,1327.5,40.0
2656,1328.0,40.0
2657,1328.5,40.0
2658,1329.0,40.0
2659,1329.5,40.0
2660,1330.0,40.0
2661,1330.5,40.0
2662,1331.0,40.0
2663,1331.5,40.0
2664,1332.0,40.0
2665,1332.5,40.0
2666,1333.0,40.0
2667,1333.5,40.0
2668,1334.0,40.0
2669,1334.5,40.0
2670,1335.0,40.0
2671,1335.5,40.0
2672,1336.0,40.0
2673,1336.5,40.0
2674,1337.0,40.0
2675,1337.5,40.0
2676,1338.0,40.0
2677,1338.5,40.0
2678,1339.0,40.0
2679,1339.5,40.0
2680,1340.0,40.0
2681,1340.5,40.0
2682,1341.0,40.0
2683,1341.5,40.0
2684,1342.0,40.0
2685,1342.5,40.0
2686,1343.0,40.0
2687,1343.5,40.0
2688,1344.0,40.0
2689,1344.5,40.0
2690,1345.0,40.0
2691,1345.5,40.0
2692,1346.0,40.0
2693,1346.5,40.0
2694,1347.0,40.0
2695,1347.5,40.0
2696,1348.0,40.0
2697,1348.5,40.0
2698,1349.0,40.0
2699,1349.5,40.0
2700,1350.0,40.0
2701,1350.5,40.0
2702,1351.0,40.0
2703,1351.5,40.0
2704,1352.0,40.0
2705,1352.5,40.0
2706,1353.0,40.0
2707,1353.5,40.0
2708,1354.0,40.0
2709,1354.5,40.0
2710,1355.0,40.0
2711,1355.5,40.0
2712,1356.0,40.0
2713,1356.5,40.0
2714,1357.0,40.0
2715,1357.5,40.0
2716,1358.0,40.0
2717,1358.5,40.0
2718,1359.0,40.0
2719,1359.5,40.0
2720,1360.0,40.0
2721,1360.5,40.0
2722,1361.0,40.0
2723,1361.5,40.0
2724,1362.0,40.0
2725,1362.5,40.0
2726,1363.0,40.0
2727,1363.5,40.0
2728,1364.0,40.0
2729,1364.5,40.0
2730,1365.0,40.0
2731,1365.5,40.0
2732,1366.0,40.0
2733,1366.5,40.0
2734,1367.0,40.0
2735,1367.5,40.0
2736,1368.0,40.0
2737,1368.5,40.0
2738,1369.0,40.0
2739,1369.5,40.0
2740,1370.0,40.0
2741,1370.5,40.0
2742,1371.0,40.0
2743,1371.5,40.0
2744,1372.0,40.0
2745,1372.5,40.0
2746,1373.0,40.0
2747,1373.5,40.0
2748,1374.0,40.0
2749,1374.5,40.0
2750,1375.0,40.0
2751,1375.5,40.0
2752,1376.0,40.0
2753,1376.5,40.0
2754,1377.0,40.0
2755,1377.5,40.0
2756,1378.0,40.0
2757,1378.5,40.0
2758,1379.0,40.0
2759,1379.5,40.0
2760,1380.0,40.0
2761,1380.5,40.0
2762,1381.0,40.0
2763,1381.5,40.0
2764,1382.0,40.0
2765,1382.5,40.0
2766,1383.0,40.0
2767,1383.5,40.0
2768,1384.0,40.0
2769,1384.5,40.0
2770,1385.0,40.0
2771,1385.5,40.0
2772,1386.0,40.0
2773,1386.5,40.0
2774,1387.0,40.0
2775,1387.5,40.0
2776,1388.0,40.0
2777,1388.5,40.0
2778,1389.0,40.0
2779,1389.5,40.0
2780,1390.0,40.0
2781,1390.5,40.0
2782,1391.0,40.0
2783,1391.5,40.0
2784,1392.0,40.0
2785,1392.5,40.0
2786,1393.0,40.0
2787,1393.5,40.0
2788,1394.0,40.0
2789,1394.5,40.0
2790,1395.0,40.0
2791,1395.5,40.0
2792,1396.0,40.0
2793,1396.5,40.0
2794,1397.0,40.0
2795,1397.5,40.0
2796,1398.0,40.0
2797,1398.5,40.0
2798,1399.0,40.0
2799,1399.5,40.0
2800,1400.0,40.0
2801,1400.5,40.0
2802,1401.0,40.0
2803,1401.5,40.0
2804,1402.0,40.0
2805,1402.5,40.0
2806,1403.0,40.0
2807,1403.5,40.0
2808,1404.0,40.0
2809,1404.5,40.0
2810,1405.0,40.0
2811,1405.5,40.0
2812,1406.0,40.0
2813,1406.5,40.0
2814,1407.0,40.0
2815,1407.5,40.0
2816,1408.0,40.0
2817,1408.5,40.0
2818,1409.0,40.0
2819,1409.5,40.0
2820,1410.0,40.0
2821,1410.5,40.0
2822,1411.0,40.0
2823,1411.5,40.0
2824,1412.0,40.0
2825,1412.5,40.0
2826,1413.0,40.0
2827,1413.5,40.0
2828,1414.0,40.0
2829,1414.5,40.0
2830,1415.0,40.0
2831,1415.5,40.0
2832,1416.0,40.0
2833,1416.5,40.0
2834,1417.0,40.0
2835,1417.5,40.0
2836,1418.0,40.0
2837,1418.5,40.0
2838,1419.0,40.0
2839,1419.5,40.0
2840,1420.0,40.0
2841,1420.5,40.0
2842,1421.0,40.0
2843,1421.5,40.0
2844,1422.0,40.0
2845,1422.5,40.0
2846,1423.0,40.0
2847,1423.5,40.0
2848,1424.0,40.0
2849,1424.5,40.0
2850,1425.0,40.0
2851,1425.5,40.0
2852,1426.0,40.0
2853,1426.5,40.0
2854,1427.0,40.0
2855,1427.5,40.0
2856,1428.0,40.0
2857,1428.5,40.0
2858,1429.0,40.0
2859,1429.5,40.0
2860,1430.0,40.0
2861,1430.5,40.0
2862,1431.0,40.0
2863,1431.5,40.0
2864,1432.0,40.0
2865,1432.5,40.0
2866,1433.0,40.0
2867,1433.5,40.0
2868,1434.0,40.0
2869,1434.5,40.0
2870,1435.0,40.0
2871,1435.5,40.0
2872,1436.0,40.0
2873,1436.5,40.0
2874,1437.0,40.0
2875,1437.5,40.0
2876,1438.0,40.0
2877,1438.5,40.0
2878,1439.0,40.0
2879,1439.5,40.0
2880,1440.0,40.0
2881,1440.5,40.0
2882,1441.0,40.0
2883,1441.5,40.0
2884,1442.0,40.0
2885,1442.5,40.0
2886,1443.0,40.0
2887,1443.5,40.0
2888,1444.0,40.0
2889,1444.5,40.0
2890,1445.0,40.0
2891,1445.5,40.0
2892,1446.0,40.0
2893,1446.5,40.0
2894,1447.0,40.0
2895,1447.5,40.0
2896,1448.0,40.0
2897,1448.5,40.0
2898,1449.0,40.0
2899,1449.5,40.0
2900,1450.0,40.0
2901,1450.5,40.0
2902,1451.0,40.0
2903,1451.5,40.0
2904,1452.0,40.0
2905,1452.5,40.0
2906,1453.0,40.0
2907,1453.5,40.0
2908,1454.0,40.0
2909,1454.5,40.0
2910,1455.0,40.0
2911,1455.5,40.0
2912,1456.0,40.0
2913,1456.5,40.0
2914,1457.0,40.0
2915,1457.5,40.0
2916,1458.0,40.0
2917,1458.5,40.0
2918,1459.0,40.0
2919,1459.5,40.0
2920,1460.0,40.0
2921,1460.5,40.0
2922,1461.0,40.0
2923,1461.5,40.0
2924,1462.0,40.0
2925,1462.5,40.0
2926,1463.0,40.0
2927,1463.5,40.0
2928,1464.0,40.0
2929,1464.5,40.0
2930,1465.0,40.0
2931,1465.5,40.0
2932,1466.0,40.0
2933,1466.5,40.0
2934,1467.0,40.0
2935,1467.5,40.0
2936,1468.0,40.0
2937,1468.5,40.0
2938,1469.0,40.0
2939,1469.5,40.0
2940,1470.0,40.0
2941,1470.5,40.0
2942,1471.0,40.0
2943,1471.5,40.0
2944,1472.0,40.0
2945,1472.5,40.0
2946,1473.0,40.0
2947,1473.5,40.0
2948,1474.0,40.0
2949,1474.5,40.0
2950,1475.0,40.0
2951,1475.5,40.0
2952,1476.0,40.0
2953,1476.5,40.0
2954,1477.0,40.0
2955,1477.5,40.0
2956,1478.0,40.0
2957,1478.5,40.0
2958,1479.0,40.0
2959,1479.5,40.0
2960,1480.0,40.0
2961,1480.5,40.0
2962,1481.0,40.0
2963,1481.5,40.0
2964,1482.0,40.0
2965,1482.5,40.0
2966,1483.0,40.0
2967,1483.5,40.0
2968,1484.0,40.0
2969,1484.5,40.0
2970,1485.0,40.0
2971,1485.5,40.0
2972,1486.0,40.0
2973,1486.5,40.0
2974,1487.0,40.0
2975,1487.5,40.0
2976,1488.0,40.0
2977,1488.5,40.0
2978,1489.0,40.0
2979,1489.5,40.0
2980,1490.0,40.0
2981,1490.5,40.0
2982,1491.0,40.0
2983,1491.5,40.0
2984,1492.0,40.0
2985,1492.5,40.0
2986,1493.0,40.0
2987,1493.5,40.0
2988,1494.0,40.0
2989,1494.5,40.0
2990,1495.0,40.0
2991,1495.5,40.0
2992,1496.0,40.0
2993,1496.5,40.0
2994,1497.0,40.0
2995,1497.5,40.0
2996,1498.0,40.0
2997,1498.5,40.0
2998,1499.0,40.0
2999,1499.5,40.0
3000,1500.0,40.0
3001,1500.5,40.0
3002,1501.0,40.0
3003,1501.5,40.0
3004,1502.0,40.0
3005,1502.5,40.0
3006,1503.0,40.0
3007,1503.5,40.0
3008,1504.0,40.0
3009,1504.5,40.0
3010,1505.0,40.0
3011,1505.5,40.0
3012,1506.0,40.0
3013,1506.5,40.0
3014,1507.0,40.0
3015,1507.5,40.0
3016,1508.0,40.0
3017,1508.5,40.0
3018,1509.0,40.0
3019,1509.5,40.0
3020,1510.0,40.0
3021,1510.5,40.0
3022,1511.0,40.0
3023,1511.5,40.0
3024,1512.0,40.0
3025,1512.5,40.0
3026,1513.0,40.0
3027,1513.5,40.0
3028,1514.0,40.0
3029,1514.5,40.0
3030,1515.0,40.0
3031,1515.5,40.0
3032,1516.0,40.0
3033,1516.5,40.0
3034,1517.0,40.0
3035,1517.5,40.0
3036,1518.0,40.0
3037,1518.5,40.0
3038,1519.0,40.0
3039,1519.5,40.0
3040,1520.0,40.0
3041,1520.5,40.0
3042,1521.0,40.0
3043,1521.5,40.0
3044,1522.0,40.0
3045,1522.5,40.0
3046,1523.0,40.0
3047,1523.5,40.0
3048,1524.0,40.0
3049,1524.5,40.0
3050,1525.0,40.0
3051,1525.5,40.0
3052,1526.0,40.0
3053,1526.5,40.0
3054,1527.0,40.0
3055,1527.5,40.0
3056,1528.0,40.0
3057,1528.5,40.0
3058,1529.0,40.0
3059,1529.5,40.0
3060,1530.0,40.0
3061,1530.5,40.0
3062,1531.0,40.0
3063,1531.5,40.0
3064,1532.0,40.0
3065,1532.5,40.0
3066,1533.0,40.0
3067,1533.5,40.0
3068,1534.0,40.0
3069,1534.5,40.0
3070,1535.0,40.0
3071,1535.5,40.0
3072,1536.0,40.0
3073,1536.5,40.0
3074,1537.0,40.0
3075,1537.5,40.0
3076,1538.0,40.0
3077,1538.5,40.0
3078,1539.0,40.0
3079,1539.5,40.0
3080,1540.0,40.0
3081,1540.5,40.0
3082,1541.0,40.0
3083,1541.5,40.0
3084,1542.0,40.0
3085,1542.5,40.0
3086,1543.0,40.0
3087,1543.5,40.0
3088,1544.0,40.0
3089,1544.5,40.0
3090,1545.0,40.0
3091,1545.5,40.0
3092,1546.0,40.0
3093,1546.5,40.0
3094,1547.0,40.0
3095,1547.5,40.0
3096,1548.0,40.0
3097,1548.5,40.0
3098,1549.0,40.0
3099,1549.5,40.0
3100,1550.0,40.0
3101,1550.5,40.0
3102,1551.0,40.0
3103,1551.5,40.0
3104,1552.0,40.0
3105,1552.5,40.0
3106,1553.0,40.0
3107,1553.5,40.0
3108,1554.0,40.0
3109,1554.5,40.0
3110,1555.0,40.0
3111,1555.5,40.0
3112,1556.0,40.0
3113,1556.5,40.0
3114,1557.0,40.0
3115,1557.5,40.0
3116,1558.0,40.0
3117,1558.5,40.0
3118,1559.0,40.0
3119,1559.5,40.0
3120,1560.0,40.0
3121,1560.5,40.0
3122,1561.0,40.0
3123,1561.5,40.0
3124,1562.0,40.0
3125,1562.5,40.0
3126,1563.0,40.0
3127,1563.5,40.0
3128,1564.0,40.0
3129,1564.5,40.0
3130,1565.0,40.0
3131,1565.5,40.0
3132,1566.0,40.0
3133,1566.5,40.0
3134,1567.0,40.0
3135,1567.5,40.0
3136,1568.0,40.0
3137,1568.5,40.0
3138,1569.0,40.0
3139,1569.5,40.0
3140,1570.0,40.0
3141,1570.5,40.0
3142,1571.0,40.0
3143,1571.5,40.0
3144,1572.0,40.0
3145,1572.5,40.0
3146,1573.0,40.0
3147,1573.5,40.0
3148,1574.0,40.0
3149,1574.5,40.0
3150,1575.0,40.0
3151,1575.5,40.0
3152,1576.0,40.0
3153,1576.5,40.0
3154,1577.0,40.0
3155,1577.5,40.0
3156,1578.0,40.0
3157,1578.5,40.0
3158,1579.0,40.0
3159,1579.5,40.0
3160,1580.0,40.0
3161,1580.5,40.0
3162,1581.0,40.0
3163,1581.5,40.0
3164,1582.0,40.0
3165,1582.5,40.0
3166,1583.0,40.0
3167,1583.5,40.0
3168,1584.0,40.0
3169,1584.5,40.0
3170,1585.0,40.0
3171,1585.5,40.0
3172,1586.0,40.0
3173,1586.5,40.0
3174,1587.0,40.0
3175,1587.5,40.0
3176,1588.0,40.0
3177,1588.5,40.0
3178,1589.0,40.0
3179,1589.5,40.0
3180,1590.0,40.0
3181,1590.5,40.0
3182,1591.0,40.0
3183,1591.5,40.0
3184,1592.0,40.0
3185,1592.5,40.0
3186,1593.0,40.0
3187,1593.5,40.0
3188,1594.0,40.0
3189,1594.5,40.0
3190,1595.0,40.0
3191,1595.5,40.0
3192,1596.0,40.0
3193,1596.5,40.0
3194,1597.0,40.0
3195,1597.5,40.0
3196,1598.0,40.0
3197,1598.5,40.0
3198,1599.0,40.0
3199,1599.5,40.0
3200,1600.0,40.0
3201,1600.5,40.0
3202,1601.0,40.0
3203,1601.5,40.0
3204,1602.0,40.0
3205,1602.5,40.0
3206,1603.0,40.0
3207,1603.5,40.0
3208,1604.0,40.0
3209,1604.5,40.0
3210,1605.0,40.0
3211,1605.5,40.0
3212,1606.0,40.0
3213,1606.5,40.0
3214,1607.0,40.0
3215,1607.5,40.0
3216,1608.0,40.0
3217,1608.5,40.0
3218,1609.0,40.0
3219,1609.5,40.0
3220,1610.0,40.0
3221,1610.5,40.0
3222,1611.0,40.0
3223,1611.5,40.0
3224,1612.0,40.0
3225,1612.5,40.0
3226,1613.0,40.0
3227,1613.5,40.0
3228,1614.0,40.0
3229,1614.5,40.0
3230,1615.0,40.0
3231,1615.5,40.0
3232,1616.0,40.0
3233,1616.5,40.0
3234,1617.0,40.0
3235,1617.5,40.0
3236,1618.0,40.0
3237,1618.5,40.0
3238,1619.0,40.0
3239,1619.5,40.0
3240,1620.0,40.0
3241,1620.5,40.0
3242,1621.0,40.0
3243,1621.5,40.0
3244,1622.0,40.0
3245,1622.5,40.0
3246,1623.0,40.0
3247,1623.5,40.0
3248,1624.0,40.0
3249,1624.5,40.0
3250,1625.0,40.0
3251,1625.5,40.0
3252,1626.0,40.0
3253,1626.5,40.0
3254,1627.0,40.0
3255,1627.5,40.0
3256,1628.0,40.0
3257,1628.5,40.0
3258,1629.0,40.0
3259,1629.5,40.0
3260,1630.0,40.0
3261,1630.5,40.0
3262,1631.0,40.0
3263,1631.5,40.0
3264,1632.0,40.0
3265,1632.5,40.0
3266,1633.0,40.0
3267,1633.5,40.0
3268,1634.0,40.0
3269,1634.5,40.0
3270,1635.0,40.0
3271,1635.5,40.0
3272,1636.0,40.0
3273,1636.5,40.0
3274,1637.0,40.0
3275,1637.5,40.0
3276,1638.0,40.0
3277,1638.5,40.0
3278,1639.0,40.0
3279,1639.5,40.0
3280,1640.0,40.0
3281,1640.5,40.0
3282,1641.0,40.0
3283,1641.5,40.0
3284,1642.0,40.0
3285,1642.5,40.0
3286,1643.0,40.0
3287,1643.5,40.0
3288,1644.0,40.0
3289,1644.5,40.0
3290,1645.0,40.0
3291,1645.5,40.0
3292,1646.0,40.0
3293,1646.5,40.0
3294,1647.0,40.0
3295,1647.5,40.0
3296,1648.0,40.0
3297,1648.5,40.0
3298,1649.0,40.0
3299,1649.5,40.0
3300,1650.0,40.0
3301,1650.5,40.0
3302,1651.0,40.0
3303,1651.5,40.0
3304,1652.0,40.0
3305,1652.5,40.0
3306,1653.0,40.0
3307,1653.5,40.0
3308,1654.0,40.0
3309,1654.5,40.0
3310,1655.0,40.0
3311,1655.5,40.0
3312,1656.0,40.0
3313,1656.5,40.0
3314,1657.0,40.0
3315,1657.5,40.0
3316,1658.0,40.0
3317,1658.5,40.0
3318,1659.0,40.0
3319,1659.5,40.0
3320,1660.0,40.0
3321,1660.5,40.0
3322,1661.0,40.0
3323,1661.5,40.0
3324,1662.0,40.0
3325,1662.5,40.0
3326,1663.0,40.0
3327,1663.5,40.0
3328,1664.0,40.0
3329,1664.5,40.0
3330,1665.0,40.0
3331,1665.5,40.0
3332,1666.0,40.0
3333,1666.5,40.0
3334,1667.0,40.0
3335,1667.5,40.0
3336,1668.0,40.0
3337,1668.5,40.0
3338,1669.0,40.0
3339,1669.5,40.0
3340,1670.0,40.0
3341,1670.5,40.0
3342,1671.0,40.0
3343,1671.5,40.0
3344,1672.0,40.0
3345,1672.5,40.0
3346,1673.0,40.0
3347,1673.5,40.0
3348,1674.0,40.0
3349,1674.5,40.0
3350,1675.0,40.0
3351,1675.5,40.0
3352,1676.0,40.0
3353,1676.5,40.0
3354,1677.0,40.0
3355,1677.5,40.0
3356,1678.0,40.0
3357,1678.5,40.0
3358,1679.0,40.0
3359,1679.5,40.0
3360,1680.0,40.0
3361,1680.5,40.0
3362,1681.0,40.0
3363,1681.5,40.0
3364,1682.0,40.0
3365,1682.5,40.0
3366,1683.0,40.0
3367,1683.5,40.0
3368,1684.0,40.0
3369,1684.5,40.0
3370,1685.0,40.0
3371,1685.5,40.0
3372,1686.0,40.0
3373,1686.5,40.0
3374,1687.0,40.0
3375,1687.5,40.0
3376,1688.0,40.0
3377,1688.5,40.0
3378,1689.0,40.0
3379,1689.5,40.0
3380,1690.0,40.0
3381,1690.5,40.0
3382,1691.0,40.0
3383,1691.5,40.0
3384,1692.0,40.0
3385,1692.5,40.0
3386,1693.0,40.0
3387,1693.5,40.0
3388,1694.0,40.0
3389,1694.5,40.0
3390,1695.0,40.0
3391,1695.5,40.0
3392,1696.0,40.0
3393,1696.5,40.0
3394,1697.0,40.0
3395,1697.5,40.0
3396,1698.0,40.0
3397,1698.5,40.0
3398,1699.0,40.0
3399,1699.5,40.0
3400,1700.0,40.0
3401,1700.5,40.0
3402,1701.0,40.0
3403,1701.5,40.0
3404,1702.0,40.0
3405,1702.5,40.0
3406,1703.0,40.0
3407,1703.5,40.0
3408,1704.0,40.0
3409,1704.5,40.0
3410,1705.0,40.0
3411,1705.5,40.0
3412,1706.0,40.0
3413,1706.5,40.0
3414,1707.0,40.0
3415,1707.5,40.0
3416,1708.0,40.0
3417,1708.5,40.0
3418,1709.0,40.0
3419,1709.5,40.0
3420,1710.0,40.0
3421,1710.5,40.0
3422,1711.0,40.0
3423,1711.5,40.0
3424,1712.0,40.0
3425,1712.5,40.0
3426,1713.0,40.0
3427,1713.5,40.0
3428,1714.0,40.0
3429,1714.5,40.0
3430,1715.0,40.0
3431,1715.5,40.0
3432,1716.0,40.0
3433,1716.5,40.0
3434,1717.0,40.0
3435,1717.5,40.0
3436,1718.0,40.0
3437,1718.5,40.0
3438,1719.0,40.0
3439,1719.5,40.0
3440,1720.0,40.0
3441,1720.5,40.0
3442,1721.0,40.0
3443,1721.5,40.0
3444,1722.0,40.0
3445,1722.5,40.0
3446,1723.0,40.0
3447,1723.5,40.0
3448,1724.0,40.0
3449,1724.5,40.0
3450,1725.0,40.0
3451,1725.5,40.0
3452,1726.0,40.0
3453,1726.5,40.0
3454,1727.0,40.0
3455,1727.5,40.0
3456,1728.0,40.0
3457,1728.5,40.0
3458,1729.0,40.0
3459,1729.5,40.0
3460,1730.0,40.0
3461,1730.5,40.0
3462,1731.0,40.0
3463,1731.5,40.0
3464,1732.0,40.0
3465,1732.5,40.0
3466,1733.0,40.0
3467,1733.5,40.0
3468,1734.0,40.0
3469,1734.5,40.0
3470,1735.0,40.0
3471,1735.5,40.0
3472,1736.0,40.0
3473,1736.5,40.0
3474,1737.0,40.0
3475,1737.5,40.0
3476,1738.0,40.0
3477,1738.5,40.0
3478,1739.0,40.0
3479,1739.5,40.0
3480,1740.0,40.0
3481,1740.5,40.0
3482,1741.0,40.0
3483,1741.5,40.0
3484,1742.0,40.0
3485,1742.5,40.0
3486,1743.0,40.0
3487,1743.5,40.0
3488,1744.0,40.0
3489,1744.5,40.0
3490,1745.0,40.0
3491,1745.5,40.0
3492,1746.0,40.0
3493,1746.5,40.0
3494,1747.0,40.0
3495,1747.5,40.0
3496,1748.0,40.0
3497,1748.5,40.0
3498,1749.0,40.0
3499,1749.5,40.0
3500,1750.0,40.0
3501,1750.5,40.0
3502,1751.0,40.0
3503,1751.5,40.0
3504,1752.0,40.0
3505,1752.5,40.0
3506,1753.0,40.0
3507,1753.5,40.0
3508,1754.0,40.0
3509,1754.5,40.0
3510,1755.0,40.0
3511,1755.5,40.0
3512,1756.0,40.0
3513,1756.5,40.0
3514,1757.0,40.0
3515,1757.5,40.0
3516,1758.0,40.0
3517,1758.5,40.0
3518,1759.0,40.0
3519,1759.5,40.0
3520,1760.0,40.0
3521,1760.5,40.0
3522,1761.0,40.0
3523,1761.5,40.0
3524,1762.0,40.0
3525,1762.5,40.0
3526,1763.0,40.0
3527,1763.5,40.0
3528,1764.0,40.0
3529,1764.5,40.0
3530,1765.0,40.0
3531,1765.5,40.0
3532,1766.0,40.0
3533,1766.5,40.0
3534,1767.0,40.0
3535,1767.5,40.0
3536,1768.0,40.0
3537,1768.5,40.0
3538,1769.0,40.0
3539,1769.5,40.0
3540,1770.0,40.0
3541,1770.5,40.0
3542,1771.0,40.0
3543,1771.5,40.0
3544,1772.0,40.0
3545,1772.5,40.0
3546,1773.0,40.0
3547,1773.5,40.0
3548,1774.0,40.0
3549,1774.5,40.0
3550,1775.0,40.0
3551,1775.5,40.0
3552,1776.0,40.0
3553,1776.5,40.0
3554,1777.0,40.0
3555,1777.5,40.0
3556,1778.0,40.0
3557,1778.5,40.0
3558,1779.0,40.0
3559,1779.5,40.0
3560,1780.0,40.0
3561,1780.5,40.0
3562,1781.0,40.0
3563,1781.5,40.0
3564,1782.0,40.0
3565,1782.5,40.0
3566,1783.0,40.0
3567,1783.5,40.0
3568,1784.0,40.0
3569,1784.5,40.0
3570,1785.0,40.0
3571,1785.5,40.0
3572,1786.0,40.0
3573,1786.5,40.0
3574,1787.0,40.0
3575,1787.5,40.0
3576,1788.0,40.0
3577,1788.5,40.0
3578,1789.0,40.0
3579,1789.5,40.0
3580,1790.0,40.0
3581,1790.5,40.0
3582,1791.0,40.0
3583,1791.5,40.0
3584,1792.0,40.0
3585,1792.5,40.0
3586,1793.0,40.0
3587,1793.5,40.0
3588,1794.0,40.0
3589,1794.5,40.0
3590,1795.0,40.0
3591,1795.5,40.0
3592,1796.0,40.0
3593,1796.5,40.0
3594,1797.0,40.0
3595,1797.5,40.0
3596,1798.0,40.0
3597,1798.5,40.0
3598,1799.0,40.0
3599,1799.5,40.0
3600,1800.0,40.0
3601,1800.5,40.0
3602,1801.0,40.0
3603,1801.5,40.0
3604,1802.0,40.0
3605,1802.5,40.0
3606,1803.0,40.0
3607,1803.5,40.0
3608,1804.0,40.0
3609,1804.5,40.0
3610,1805.0,40.0
3611,1805.5,40.0
3612,1806.0,40.0
3613,1806.5,40.0
3614,1807.0,40.0
3615,1807.5,40.0
3616,1808.0,40.0
3617,1808.5,40.0
3618,1809.0,40.0
3619,1809.5,40.0
3620,1810.0,40.0
3621,1810.5,40.0
3622,1811.0,40.0
3623,1811.5,40.0
3624,1812.0,40.0
3625,1812.5,40.0
3626,1813.0,40.0
3627,1813.5,40.0
3628,1814.0,40.0
3629,1814.5,40.0
3630,1815.0,40.0
3631,1815.5,40.0
3632,1816.0,40.0
3633,1816.5,40.0
3634,1817.0,40.0
3635,1817.5,40.0
3636,1818.0,40.0
3637,1818.5,40.0
3638,1819.0,40.0
3639,1819.5,40.0
3640,1820.0,40.0
3641,1820.5,40.0
3642,1821.0,40.0
3643,1821.5,40.0
3644,1822.0,40.0
3645,1822.5,40.0
3646,1823.0,40.0
3647,1823.5,40.0
3648,1824.0,40.0
3649,1824.5,40.0
3650,1825.0,40.0
3651,1825.5,40.0
3652,1826.0,40.0
3653,1826.5,40.0
3654,1827.0,40.0
3655,1827.5,40.0
3656,1828.0,40.0
3657,1828.5,40.0
3658,1829.0,40.0
3659,1829.5,40.0
3660,1830.0,40.0
3661,1830.5,40.0
3662,1831.0,40.0
3663,1831.5,40.0
3664,1832.0,40.0
3665,1832.5,40.0
3666,1833.0,40.0
3667,1833.5,40.0
3668,1834.0,40.0
3669,1834.5,40.0
3670,1835.0,40.0
3671,1835.5,40.0
3672,1836.0,40.0
3673,1836.5,40.0
3674,1837.0,40.0
3675,1837.5,40.0
3676,1838.0,40.0
3677,1838.5,40.0
3678,1839.0,40.0
3679,1839.5,40.0
3680,1840.0,40.0
3681,1840.5,40.0
3682,1841.0,40.0
3683,1841.5,40.0
3684,1842.0,40.0
3685,1842.5,40.0
3686,1843.0,40.0
3687,1843.5,40.0
3688,1844.0,40.0
3689,1844.5,40.0
3690,1845.0,40.0
3691,1845.5,40.0
3692,1846.0,40.0
3693,1846.5,40.0
3694,1847.0,40.0
3695,1847.5,40.0
3696,1848.0,40.0
3697,1848.5,40.0
3698,1849.0,40.0
3699,1849.5,40.0
3700,1850.0,40.0
3701,1850.5,40.0
3702,1851.0,40.0
3703,1851.5,40.0
3704,1852.0,40.0
3705,1852.5,40.0
3706,1853.0,40.0
3707,1853.5,40.0
3708,1854.0,40.0
3709,1854.5,40.0
3710,1855.0,40.0
3711,1855.5,40.0
3712,1856.0,40.0
3713,1856.5,40.0
3714,1857.0,40.0
3715,1857.5,40.0
3716,1858.0,40.0
3717,1858.5,40.0
3718,1859.0,40.0
3719,1859.5,40.0
3720,1860.0,40.0
3721,1860.5,40.0
3722,1861.0,40.0
3723,1861.5,40.0
3724,1862.0,40.0
3725,1862.5,40.0
3726,1863.0,40.0
3727,1863.5,40.0
3728,1864.0,40.0
3729,1864.5,40.0
3730,1865.0,40.0
3731,1865.5,40.0
3732,1866.0,40.0
3733,1866.5,40.0
3734,1867.0,40.0
3735,1867.5,40.0
3736,1868.0,40.0
3737,1868.5,40.0
3738,1869.0,40.0
3739,1869.5,40.0
3740,1870.0,40.0
3741,1870.5,40.0
3742,1871.0,40.0
3743,1871.5,40.0
3744,1872.0,40.0
3745,1872.5,40.0
3746,1873.0,40.0
3747,1873.5,40.0
3748,1874.0,40.0
3749,1874.5,40.0
3750,1875.0,40.0
3751,1875.5,40.0
3752,1876.0,40.0
3753,1876.5,40.0
3754,1877.0,40.0
3755,1877.5,40.0
3756,1878.0,40.0
3757,1878.5,40.0
3758,1879.0,40.0
3759,1879.5,40.0
3760,1880.0,40.0
3761,1880.5,40.0
3762,1881.0,40.0
3763,1881.5,40.0
3764,1882.0,40.0
3765,1882.5,40.0
3766,1883.0,40.0
3767,1883.5,40.0
3768,1884.0,40.0
3769,1884.5,40.0
3770,1885.0,40.0
3771,1885.5,40.0
3772,1886.0,40.0
3773,1886.5,40.0
3774,1887.0,40.0
3775,1887.5,40.0
3776,1888.0,40.0
3777,1888.5,40.0
3778,1889.0,40.0
3779,1889.5,40.0
3780,1890.0,40.0
3781,1890.5,40.0
3782,1891.0,40.0
3783,1891.5,40.0
3784,1892.0,40.0
3785,1892.5,40.0
3786,1893.0,40.0
3787,1893.5,40.0
3788,1894.0,40.0
3789,1894.5,40.0
3790,1895.0,40.0
3791,1895.5,40.0
3792,1896.0,-120.0
3793,1896.5,-120.0
3794,1897.0,-120.0
3795,1897.5,-120.0
3796,1898.0,-120.0
3797,1898.5,-120.0
3798,1899.0,-120.0
3799,1899.5,-120.0
3800,1900.0,-120.0
3801,1900.5,-120.0
3802,1901.0,-120.0
3803,1901.5,-120.0
3804,1902.0,-120.0
